Unnamed: 0,item_id,epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,validation_mse,validation_rmse,validation_mae,validation_mape
0,35404,32,14,180,0.6460469097117747,0.4173766095481339,0.4504866649896453,9.067035086972082,0.6460469097117747,104.83618914758084,7.252084524756713,99.57538046221718
0,355844,65,14,180,1.0567200328683295,1.1166572278652438,0.7234774905386226,10.38839018881971,1.0567200328683295,27.104958570583232,4.51628077646304,60.23207346748143
0,358631,15,14,180,6.238434531641723,38.91806540557989,4.889015204081794,18.599354408535323,6.238434531641723,86.03498750827707,7.521448642443394,21.3831166052128
0,361758,45,14,180,1.3455849544213878,1.810598869565208,0.8449876092828882,8.621261178297521,1.3455849544213878,172.27727015152865,11.402858672958487,78.60294595309057
0,367294,44,14,180,0.6869374015472842,0.4718829936445348,0.4862149781570974,10.727289073898834,0.6869374015472842,6.651387663467075,2.09952816052849,40.313547427102726
0,368225,40,14,180,1.8012681047985963,3.2445667853647278,0.8950245822792947,8.636514574311887,1.8012681047985963,447.7318662221249,14.66019404027841,75.68216944367269
0,373658,55,14,180,1.4424091847288585,2.08054425619017,1.0442929072101013,13.603357345264932,1.4424091847288585,34.19096699400531,4.389724415013275,56.59171953127273
0,376635,19,14,180,4.578536924036382,20.963000364764536,2.840027106459766,19.85789317603897,4.578536924036382,145.9167984701569,9.104420925238452,36.03864675688544
0,377901,42,14,180,4.354531766311213,18.96194690381346,3.335442165293661,22.319960037675653,4.354531766311213,173.0203372309631,9.810251750518196,35.09910329628481
0,384310,25,14,180,0.0368574496308047,0.0013584715932873,0.0257855694909391,8.42695090842445,0.0368574496308047,0.06551013798437,0.2234400851184523,116.05665182194473
0,384311,27,14,180,0.1268155683644688,0.0160821883796032,0.1102597980419211,25.01532277164848,0.1268155683644688,0.3402289711658877,0.4580340027301915,57.34951432581372
0,384316,40,14,180,0.098149036564541,0.0096332333785476,0.0695552854950624,8.167467927118501,0.098149036564541,0.5353958956482799,0.551307401374728,141.72863184079034
0,384321,33,14,180,0.0876290500915237,0.0076788504199427,0.067220809134047,8.120453882356248,0.0876290500915237,1.665119421451893,1.05190567148029,147.44925956259803
0,384441,11,14,180,10.671034183048445,113.87097053578832,8.704564291831492,23.170428951708,10.671034183048445,576.367151564962,18.667965219314503,26.50418667376676
0,393377,35,14,180,2.4242766828267595,5.877117434897516,1.7150076083527737,17.159620785540316,2.4242766828267595,43.30056881734142,4.862633384420879,37.557781945546765
0,393409,49,14,180,1.4898861484983037,2.219760735487109,0.9435174412323208,8.58287670438853,1.4898861484983037,752.7948393729149,23.39418424562347,314.7904828183508
0,393410,38,14,180,1.3282036169885334,1.764124848181423,0.9939638718471332,15.390096827095103,1.3282036169885334,96.51278715532192,7.36000887116973,78.92721062257168
0,397627,44,14,180,1.8788194692118507,3.5299625978895004,1.254907446975137,14.673681615049237,1.8788194692118507,309.3975359883861,11.2530827028921,49.58193277620316
0,397863,45,14,180,10.26863611503599,105.44488766302143,7.694215404807788,20.47920845200476,10.26863611503599,595.5494693430426,20.14846945853549,80.0560556005428
0,402306,33,14,180,1.027975558086585,1.056733748023426,0.7865113026144426,21.397902849921923,1.027975558086585,8.532493723721833,2.527593162879082,74.32180265286942
0,420465,22,14,180,12.343376233637056,152.35893684511612,10.11163152247516,55.14647242860158,12.343376233637056,88.42063875257358,7.484502156591382,28.805189009791395
0,425242,21,14,180,12.784135697070896,163.43412552112238,9.281128494145488,17.573051358396672,12.784135697070896,217.32719292922687,11.777622227690271,20.738427580426592
0,432365,39,14,180,4.592378788614638,21.089942938117648,3.745500384210084,18.409474473083414,4.592378788614638,176.85360250224173,8.885104566837345,30.73469621443415
0,432370,62,14,180,1.8325583654663824,3.3582701628408183,1.2374368239129354,3.1239320982575225,1.8325583654663824,345.116738230994,13.95395157964482,25.885624482759795
0,436309,29,14,180,6.607320019999837,43.65667784669065,5.305695766083338,22.659556228719644,6.607320019999837,348.2795218688662,16.778061618149216,640.2318808126709
0,440498,43,14,180,3.3272367189281558,11.070504183783797,2.6778486807945328,24.92114177609518,3.3272367189281558,96.86328440252318,6.908653279224263,54.40865886109706
0,440499,32,14,180,1.3962216740875095,1.9494349631917276,0.8748067997381529,17.8125758402201,1.3962216740875095,31.722797282044773,3.8243914741216014,80.58734009177051
